0 70 169 79
1 70 235 127
2 70 101 241
3 70 169 56
4 70 78 36
5 70 108 40
6 70 173 136
7 70 240 171
8 70 167 193
9 70 239 192
10 70 238 203
11 70 234 89
12 70 172 126
13 70 105 143
14 70 111 153
15 70 71 160
16 70 203 168
17 70 188 33
18 70 169 108
19 70 122 57
20 70 92 29
21 70 114 81
22 70 55 45
23 70 152 121
24 70 104 185
0 71 170 80
1 71 235 127
2 71 101 242
3 71 169 57
4 71 78 36
5 71 109 41
6 71 174 137
7 71 240 172
8 71 167 193
9 71 239 193
10 71 238 204
11 71 234 90
12 71 172 127
13 71 106 143
14 71 112 154
15 71 71 160
16 71 204 168
17 71 189 33
18 71 170 108
19 71 123 57
20 71 92 29
21 71 115 82
22 71 56 45
23 71 152 122
24 71 105 186
0 72 171 80
1 72 235 128
2 72 102 243
3 72 170 57
4 72 79 37
5 72 109 42
6 72 175 138
7 72 241 173
8 72 168 193
9 72 239 193
10 72 239 205
11 72 235 91
12 72 172 128
13 72 106 144
14 72 112 155
15 72 71 160
16 72 204 168
17 72 189 34
18 72 170 109
19 72 123 58
20 72 92 29
21 72 116 83
22 72 57 45
23 72 152 123
24 72 105 187
0 73 172 81
1 73 236 128
2 73 102 244
3 73 170 57
4 73 79 38
5 73 109 43
6 73 175 138
7 73 241 173
8 73 168 193
9 73 240 193
10 73 240 205
11 73 236 91
12 73 172 128
13 73 107 144
14 73 113 155
15 73 72 161
16 73 204 168
17 73 190 34
18 73 171 109
19 73 123 58
20 73 92 29
21 73 116 83
22 73 58 45
23 73 153 124
24 73 105 187
0 74 172 81
1 74 237 129
2 74 102 245
3 74 171 57
4 74 80 39
5 74 109 44
6 74 176 139
7 74 242 174
8 74 169 194
9 74 241 194
10 74 241 206
11 74 236 92
12 74 173 128
13 74 107 145
14 74 113 155
15 74 72 162
16 74 205 168
17 74 190 34
18 74 172 109
19 74 124 58
20 74 93 30
21 74 116 84
22 74 58 46
23 74 154 124
24 74 106 188
0 75 172 81
1 75 238 129
2 75 102 246
3 75 171 58
4 75 81 39
5 75 109 45
6 75 176 139
7 75 242 175
8 75 169 194
9 75 242 195
10 75 241 207
11 75 237 93
12 75 173 128
13 75 108 145
14 75 113 155
15 75 72 163
16 75 205 169
17 75 191 34
18 75 172 109
19 75 125 59
20 75 94 30
21 75 117 84
22 75 58 47
23 75 154 124
24 75 107 188
0 76 172 82
1 76 239 129
2 76 103 246
3 76 171 59
4 76 81 40
5 76 109 45
6 76 177 139
7 76 242 176
8 76 170 195
9 76 242 195
10 76 242 207
11 76 237 94
12 76 174 128
13 76 109 145
14 76 114 156
15 76 72 163
16 76 205 169
17 76 191 34
18 76 173 110
19 76 125 59
20 76 95 30
21 76 117 84
22 76 59 48
23 76 155 125
24 76 107 189
0 77 173 83
1 77 239 130
2 77 104 246
3 77 172 60
4 77 82 40
5 77 110 45
6 77 177 139
7 77 243 177
8 77 171 196
9 77 242 196
10 77 242 208
11 77 238 95
12 77 174 128
13 77 109 145
14 77 114 156
15 77 73 163
16 77 206 169
17 77 191 34
18 77 174 110
19 77 126 59
20 77 96 30
21 77 117 85
22 77 59 49
23 77 155 125
24 77 107 190
0 78 174 83
1 78 239 131
2 78 105 247
3 78 172 60
4 78 83 41
5 78 111 45
6 78 178 139
7 78 244 177
8 78 172 197
9 78 242 196
10 78 242 208
11 78 238 96
12 78 174 128
13 78 110 146
14 78 115 156
15 78 74 163
16 78 206 170
17 78 192 34
18 78 174 110
19 78 126 60
20 78 97 30
21 78 118 86
22 78 60 49
23 78 156 126
24 78 108 191
0 79 174 83
1 79 240 132
2 79 106 247
3 79 172 60
4 79 84 41
5 79 112 46
6 79 179 140
7 79 244 178
8 79 173 197
9 79 243 196
10 79 243 208
11 79 238 96
12 79 175 129
13 79 111 147
14 79 116 157
15 79 75 163
16 79 206 171
17 79 193 34
18 79 175 111
19 79 127 61
20 79 97 31
21 79 119 87
22 79 60 50
23 79 156 126
24 79 108 191
0 80 175 84
1 80 240 132
2 80 106 248
3 80 172 61
4 80 84 41
5 80 112 46
6 80 179 140
7 80 244 179
8 80 173 198
9 80 243 196
10 80 243 209
11 80 239 97
12 80 175 130
13 80 111 148
14 80 116 157
15 80 76 163
16 80 206 171
17 80 194 34
18 80 175 112
19 80 127 62
20 80 97 32
21 80 120 88
22 80 60 50
23 80 157 126
24 80 109 191
0 81 176 85
1 81 240 133
2 81 107 248
3 81 172 62
4 81 85 41
5 81 113 47
6 81 180 141
7 81 245 179
8 81 174 198
9 81 243 197
10 81 243 210
11 81 239 97
12 81 176 131
13 81 111 148
14 81 116 157
15 81 77 164
16 81 206 171
17 81 195 34
18 81 175 113
19 81 127 62
20 81 98 33
21 81 120 89
22 81 61 50
23 81 158 126
24 81 109 192
0 82 176 86
1 82 240 134
2 82 108 249
3 82 172 62
4 82 86 42
5 82 114 47
6 82 181 142
7 82 245 180
8 82 174 198
9 82 244 197
10 82 244 210
11 82 239 97
12 82 177 132
13 82 111 148
14 82 117 157
15 82 78 164
16 82 207 171
17 82 195 34
18 82 175 113
19 82 128 62
20 82 98 33
21 82 120 89
22 82 61 50
23 82 159 126
24 82 109 193
0 83 177 87
1 83 241 135
2 83 109 249
3 83 173 62
4 83 87 43
5 83 114 48
6 83 181 142
7 83 246 181
8 83 175 198
9 83 245 198
10 83 244 211
11 83 239 98
12 83 178 132
13 83 111 148
14 83 118 158
15 83 79 164
16 83 208 171
17 83 195 34
18 83 176 113
19 83 128 63
20 83 99 34
21 83 120 89
22 83 61 50
23 83 159 127
24 83 110 193
0 84 178 88
1 84 241 136
2 84 110 250
3 84 174 63
4 84 87 44
5 84 114 48
6 84 181 143
7 84 246 182
8 84 175 199
9 84 245 199
10 84 245 211
11 84 240 98
12 84 178 133
13 84 111 149
14 84 119 158
15 84 79 165
16 84 208 172
17 84 195 34
18 84 176 114
19 84 128 64
20 84 99 34
21 84 121 89
22 84 62 51
23 84 160 128
24 84 111 194
0 85 178 88
1 85 241 136
2 85 111 251
3 85 174 63
4 85 87 45
5 85 114 49
6 85 181 143
7 85 247 182
8 85 176 200
9 85 246 200
10 85 246 211
11 85 240 98
12 85 179 134
13 85 112 149
14 85 120 158
15 85 80 166
16 85 208 173
17 85 195 34
18 85 176 114
19 85 128 64
20 85 100 35
21 85 122 90
22 85 62 51
23 85 161 129
24 85 112 195
0 86 179 88
1 86 241 137
2 86 112 252
3 86 174 63
4 86 88 46
5 86 114 49
6 86 181 144
7 86 248 182
8 86 177 200
9 86 246 201
10 86 247 211
11 86 240 98
12 86 179 135
13 86 113 149
14 86 121 159
15 86 81 167
16 86 208 174
17 86 196 34
18 86 176 114
19 86 129 64
20 86 101 35
21 86 122 90
22 86 63 52
23 86 162 129
24 86 113 196
0 87 179 88
1 87 242 138
2 87 113 253
3 87 174 64
4 87 89 47
5 87 115 49
6 87 181 145
7 87 248 182
8 87 178 200
9 87 246 202
10 87 247 211
11 87 240 98
12 87 179 135
13 87 113 149
14 87 122 160
15 87 82 167
16 87 209 174
17 87 196 35
18 87 176 115
19 87 129 65
20 87 101 36
21 87 123 91
22 87 63 53
23 87 162 129
24 87 114 196
0 88 179 88
1 88 242 138
2 88 113 253
3 88 175 65
4 88 90 48
5 88 115 50
6 88 182 145
7 88 248 182
8 88 178 201
9 88 246 203
10 88 247 211
11 88 241 99
12 88 180 135
13 88 114 149
14 88 122 160
15 88 83 168
16 88 209 174
17 88 197 36
18 88 176 115
19 88 129 65
20 88 101 36
21 88 123 91
22 88 63 54
23 88 163 129
24 88 114 196
0 89 180 88
1 89 243 139
2 89 114 253
3 89 176 65
4 89 91 49
5 89 115 50
6 89 183 146
7 89 249 183
8 89 178 202
9 89 247 203
10 89 248 211
11 89 242 99
12 89 181 136
13 89 114 149
14 89 122 160
15 89 84 169
16 89 209 174
17 89 198 36
18 89 177 115
19 89 130 66
20 89 101 36
21 89 123 92
22 89 64 55
23 89 164 130
24 89 115 196
0 90 181 88
1 90 244 140
2 90 114 254
3 90 176 65
4 90 92 50
5 90 115 51
6 90 183 147
7 90 249 184
8 90 179 203
9 90 248 204
10 90 249 211
11 90 242 99
12 90 182 136
13 90 115 150
14 90 122 160
15 90 85 170
16 90 210 174
17 90 199 37
18 90 178 115
19 90 130 66
20 90 102 37
21 90 123 92
22 90 65 56
23 90 164 130
24 90 116 197
0 91 182 88
1 91 245 140
2 91 115 255
3 91 177 66
4 91 93 51
5 91 115 52
6 91 184 148
7 91 249 184
8 91 180 204
9 91 248 205
10 91 249 212
11 91 243 99
12 91 182 137
13 91 116 150
14 91 123 160
15 91 86 171
16 91 210 174
17 91 199 38
18 91 178 115
19 91 131 67
20 91 103 37
21 91 124 93
22 91 65 57
23 91 164 131
24 91 116 198
0 92 182 88
1 92 246 140
2 92 116 255
3 92 177 67
4 92 94 51
5 92 115 52
6 92 184 149
7 92 250 184
8 92 181 204
9 92 249 206
10 92 249 213
11 92 244 99
12 92 182 137
13 92 116 151
14 92 123 160
15 92 87 172
16 92 211 174
17 92 199 39
18 92 178 115
19 92 131 67
20 92 103 37
21 92 124 93
22 92 66 58
23 92 164 131
24 92 116 198
0 93 182 88
1 93 247 140
2 93 116 256
3 93 177 67
4 93 95 51
5 93 116 53
6 93 184 149
7 93 250 184
8 93 181 205
9 93 250 206
10 93 249 213
11 93 245 100
12 93 183 138
13 93 117 151
14 93 124 160
15 93 88 172
16 93 211 175
17 93 199 40
18 93 178 115
19 93 131 67
20 93 103 38
21 93 125 93
22 93 67 59
23 93 164 132
24 93 117 198
0 94 182 88
1 94 247 141
2 94 116 256
3 94 178 68
4 94 96 52
5 94 116 53
6 94 184 149
7 94 250 184
8 94 182 205
9 94 251 206
10 94 249 213
11 94 246 100
12 94 184 138
13 94 117 151
14 94 124 161
15 94 89 173
16 94 212 176
17 94 199 41
18 94 178 116
19 94 132 68
20 94 104 39
21 94 126 93
22 94 68 59
23 94 165 133
24 94 118 199
0 95 183 88
1 95 248 141
2 95 116 256
3 95 179 68
4 95 96 53
5 95 116 54
6 95 185 149
7 95 251 185
8 95 182 206
9 95 251 207
10 95 250 214
11 95 246 100
12 95 185 138
13 95 118 151
14 95 124 161
15 95 90 173
16 95 213 177
17 95 199 41
18 95 179 117
19 95 132 69
20 95 104 39
21 95 126 94
22 95 68 60
23 95 165 134
24 95 119 199
0 96 184 89
1 96 248 141
2 96 117 256
3 96 179 69
4 96 96 53
5 96 116 54
6 96 185 149
7 96 251 185
8 96 182 206
9 96 252 207
10 96 251 215
11 96 246 100
12 96 186 139
13 96 119 151
14 96 124 162
15 96 91 174
16 96 214 177
17 96 199 42
18 96 179 117
19 96 133 69
20 96 105 39
21 96 126 95
22 96 69 61
23 96 165 135
24 96 119 200
0 97 184 89
1 97 249 141
2 97 117 256
3 97 179 69
4 97 97 54
5 97 116 54
6 97 185 149
7 97 252 186
8 97 183 206
9 97 252 207
10 97 252 216
11 97 246 101
12 97 186 139
13 97 120 152
14 97 124 163
15 97 92 175
16 97 215 177
17 97 200 42
18 97 179 118
19 97 134 69
20 97 106 40
21 97 126 96
22 97 69 61
23 97 166 136
24 97 120 201
0 98 184 90
1 98 249 141
2 98 117 256
3 98 179 69
4 98 97 55
5 98 117 54
6 98 185 149
7 98 252 187
8 98 183 207
9 98 252 208
10 98 253 217
11 98 247 102
12 98 187 139
13 98 120 152
14 98 124 163
15 98 92 175
16 98 215 178
17 98 200 42
18 98 180 118
19 98 134 70
20 98 106 40
21 98 127 97
22 98 69 61
23 98 166 136
24 98 121 201
0 99 185 91
1 99 249 142
2 99 118 256
3 99 179 69
4 99 98 56
5 99 118 54
6 99 185 150
7 99 252 188
8 99 184 208
9 99 252 208
10 99 253 217
11 99 247 102
12 99 188 140
13 99 120 153
14 99 125 164
15 99 92 176
16 99 215 178
17 99 201 43
18 99 180 118
19 99 135 70
20 99 107 40
21 99 127 97
22 99 69 62
23 99 167 137
24 99 122 202
